images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label_full,label
2972.jpg,00555-0899-02_442F2209,555,899,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2972.jpg,00555-0899-02_442F2209,00555-0899-02
2974.jpg,00555-1022-01_CC2B666B,555,1022,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2974.jpg,00555-1022-01_CC2B666B,00555-1022-01
2975.jpg,00172-3762-60_0B2D85FC,172,3762,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2975.jpg,00172-3762-60_0B2D85FC,00172-3762-60
2976.jpg,51285-0082-97_E92F74EB,51285,82,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2976.jpg,51285-0082-97_E92F74EB,51285-0082-97
2977.jpg,00093-2158-01_5A2B2D69,93,2158,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2977.jpg,00093-2158-01_5A2B2D69,00093-2158-01
2978.jpg,00093-7256-01_EA267553,93,7256,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2978.jpg,00093-7256-01_EA267553,00093-7256-01
2979.jpg,00143-1240-01_4F232789,143,1240,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2979.jpg,00143-1240-01_4F232789,00143-1240-01
298.jpg,00093-1061-01_9329C9EE,93,1061,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/298.jpg,00093-1061-01_9329C9EE,00093-1061-01
2980.jpg,00093-7425-56_D727EBFF,93,7425,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2980.jpg,00093-7425-56_D727EBFF,00093-7425-56
2981.jpg,00093-5271-56_EB2D75AB,93,5271,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2981.jpg,00093-5271-56_EB2D75AB,00093-5271-56
2982.jpg,00078-0572-15_381D9C4C,78,572,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2982.jpg,00078-0572-15_381D9C4C,00078-0572-15
2983.jpg,00071-1015-68_5215A92D,71,1015,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2983.jpg,00071-1015-68_5215A92D,00071-1015-68
2984.jpg,00093-5171-20_4C2DA60D,93,5171,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2984.jpg,00093-5171-20_4C2DA60D,00093-5171-20
2985.jpg,00603-5165-32_2F1B97BC,603,5165,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2985.jpg,00603-5165-32_2F1B97BC,00603-5165-32
2986.jpg,59762-5011-01_1D230EC8,59762,5011,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2986.jpg,59762-5011-01_1D230EC8,59762-5011-01
2987.jpg,00186-0520-60_C41DE20F,186,520,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2987.jpg,00186-0520-60_C41DE20F,00186-0520-60
2988.jpg,00093-7157-06_4D2BA68D,93,7157,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2988.jpg,00093-7157-06_4D2BA68D,00093-7157-06
2989.jpg,00093-4237-01_A323D19E,93,4237,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2989.jpg,00093-4237-01_A323D19E,00093-4237-01
299.jpg,00378-1165-91_3E201F00,378,1165,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/299.jpg,00378-1165-91_3E201F00,00378-1165-91
2990.jpg,00093-7169-56_1F2B8FDC,93,7169,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2990.jpg,00093-7169-56_1F2B8FDC,00093-7169-56
2993.jpg,00378-6232-01_70213849,378,6232,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/2993.jpg,00378-6232-01_70213849,00378-6232-01
2994.jpg,00093-7153-56_E527F2EF,93,7153,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2994.jpg,00093-7153-56_E527F2EF,00093-7153-56
2995.jpg,00093-7259-56_B92FDCFE,93,7259,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2995.jpg,00093-7259-56_B92FDCFE,00093-7259-56
2996.jpg,00093-7355-56_D42D6A0B,93,7355,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2996.jpg,00093-7355-56_D42D6A0B,00093-7355-56
2997.jpg,50111-0433-01_21301080,50111,433,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2997.jpg,50111-0433-01_21301080,50111-0433-01
2998.jpg,00378-1803-01_2A23950C,378,1803,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/2998.jpg,00378-1803-01_2A23950C,00378-1803-01
3000.jpg,00093-9133-06_A4205202,93,9133,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3000.jpg,00093-9133-06_A4205202,00093-9133-06
3001.jpg,00172-5311-60_04280270,172,5311,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3001.jpg,00172-5311-60_04280270,00172-5311-60
3002.jpg,51285-0692-02_8A2F454A,51285,692,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3002.jpg,51285-0692-02_8A2F454A,51285-0692-02
3003.jpg,16252-0572-50_DB1FEDBF,16252,572,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3003.jpg,16252-0572-50_DB1FEDBF,16252-0572-50
3004.jpg,00093-5150-01_2E29974C,93,5150,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3004.jpg,00093-5150-01_2E29974C,00093-5150-01
3006.jpg,16252-0591-99_F31D79FB,16252,591,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3006.jpg,16252-0591-99_F31D79FB,16252-0591-99
3008.jpg,00093-5710-01_3F2B9FCC,93,5710,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3008.jpg,00093-5710-01_3F2B9FCC,00093-5710-01
3009.jpg,00555-0860-02_D72F6BEB,555,860,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3009.jpg,00555-0860-02_D72F6BEB,00555-0860-02
301.jpg,00093-3123-01_EB26F597,93,3123,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/301.jpg,00093-3123-01_EB26F597,00093-3123-01
3010.jpg,00093-7256-01_EA267553,93,7256,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3010.jpg,00093-7256-01_EA267553,00093-7256-01
3012.jpg,00093-4404-01_372D1BD8,93,4404,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3012.jpg,00093-4404-01_372D1BD8,00093-4404-01
3013.jpg,68462-0160-01_B123D88E,68462,160,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3013.jpg,68462-0160-01_B123D88E,68462-0160-01
3014.jpg,00093-0058-05_5829AC4D,93,58,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3014.jpg,00093-0058-05_5829AC4D,00093-0058-05
3015.jpg,00093-7485-20_C73063F3,93,7485,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3015.jpg,00093-7485-20_C73063F3,00093-7485-20
3017.jpg,00093-7368-56_A42FD24E,93,7368,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3017.jpg,00093-7368-56_A42FD24E,00093-7368-56
3019.jpg,00597-0044-37_D116E8D7,597,44,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3019.jpg,00597-0044-37_D116E8D7,00597-0044-37
302.jpg,00781-5184-01_6E21B76D,781,5184,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/302.jpg,00781-5184-01_6E21B76D,00781-5184-01
3021.jpg,00093-1025-06_8A29C56E,93,1025,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3021.jpg,00093-1025-06_8A29C56E,00093-1025-06
3022.jpg,00093-5271-56_EB2D75AB,93,5271,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3022.jpg,00093-5271-56_EB2D75AB,00093-5271-56
3025.jpg,00172-4280-60_8F21C7EE,172,4280,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3025.jpg,00172-4280-60_8F21C7EE,00172-4280-60
3026.jpg,00093-7305-65_7C2F3E59,93,7305,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3026.jpg,00093-7305-65_7C2F3E59,00093-7305-65
3027.jpg,00093-5246-65_9326C9E6,93,5246,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3027.jpg,00093-5246-65_9326C9E6,00093-5246-65
3029.jpg,00093-7254-01_632F3199,93,7254,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3029.jpg,00093-7254-01_632F3199,00093-7254-01
303.jpg,00078-0572-15_381D9C4C,78,572,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/303.jpg,00078-0572-15_381D9C4C,00078-0572-15
3030.jpg,50111-0469-01_46302371,50111,469,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3030.jpg,50111-0469-01_46302371,50111-0469-01
3031.jpg,50111-0395-01_AF2F57DA,50111,395,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3031.jpg,50111-0395-01_AF2F57DA,50111-0395-01
3033.jpg,00173-0178-55_AF18D7A6,173,178,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3033.jpg,00173-0178-55_AF18D7A6,00173-0178-55
3034.jpg,00093-0220-56_37299BCC,93,220,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3034.jpg,00093-0220-56_37299BCC,00093-0220-56
3035.jpg,00378-6233-01_47242381,378,6233,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3035.jpg,00378-6233-01_47242381,00378-6233-01
3036.jpg,00093-5501-01_CF2D679B,93,5501,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3036.jpg,00093-5501-01_CF2D679B,00093-5501-01
3038.jpg,00378-3855-77_FB1C7D93,378,3855,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3038.jpg,00378-3855-77_FB1C7D93,00378-3855-77
304.jpg,00093-7154-56_2C281650,93,7154,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/304.jpg,00093-7154-56_2C281650,00093-7154-56
3041.jpg,00093-7240-06_7F293FE9,93,7240,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3041.jpg,00093-7240-06_7F293FE9,00093-7240-06
3042.jpg,00093-4336-01_CA2DE50F,93,4336,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3042.jpg,00093-4336-01_CA2DE50F,00093-4336-01
3044.jpg,00555-1020-01_D02B687B,555,1020,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3044.jpg,00555-1020-01_D02B687B,00555-1020-01
3045.jpg,00093-4237-01_2B2D958C,93,4237,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3045.jpg,00093-4237-01_2B2D958C,00093-4237-01
3046.jpg,00093-0900-01_5A292D59,93,900,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3046.jpg,00093-0900-01_5A292D59,00093-0900-01
3047.jpg,00378-2650-01_5626AB55,378,2650,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3047.jpg,00378-2650-01_5626AB55,00378-2650-01
3048.jpg,00378-7002-93_42242111,378,7002,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3048.jpg,00378-7002-93_42242111,00378-7002-93
305.jpg,00172-3649-60_A126D0D6,172,3649,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/305.jpg,00172-3649-60_A126D0D6,00172-3649-60
3050.jpg,00378-1819-01_3F239FBC,378,1819,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3050.jpg,00378-1819-01_3F239FBC,00378-1819-01
3052.jpg,51285-0087-87_912FC8BE,51285,87,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3052.jpg,51285-0087-87_912FC8BE,51285-0087-87
3053.jpg,00781-1507-01_39201C90,781,1507,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3053.jpg,00781-1507-01_39201C90,00781-1507-01
3054.jpg,00093-5703-01_7D2DBE9D,93,5703,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3054.jpg,00093-5703-01_7D2DBE9D,00093-5703-01
3055.jpg,00378-3475-01_6F243791,378,3475,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3055.jpg,00378-3475-01_6F243791,00378-3475-01
3056.jpg,00093-7239-98_A71DD3FE,93,7239,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3056.jpg,00093-7239-98_A71DD3FE,00093-7239-98
3057.jpg,59762-5019-01_232191EC,59762,5019,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3057.jpg,59762-5019-01_232191EC,59762-5019-01
3058.jpg,00062-2085-12_06130328,62,2085,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3058.jpg,00062-2085-12_06130328,00062-2085-12
3060.jpg,00093-7493-06_DB2FEDDF,93,7493,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3060.jpg,00093-7493-06_DB2FEDDF,00093-7493-06
3062.jpg,00555-9014-67_952FCACE,555,9014,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3062.jpg,00555-9014-67_952FCACE,00555-9014-67
3063.jpg,59762-5024-01_4D26A6A5,59762,5024,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3063.jpg,59762-5024-01_4D26A6A5,59762-5024-01
3064.jpg,00093-2080-01_D326E9C7,93,2080,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3064.jpg,00093-2080-01_D326E9C7,00093-2080-01
3067.jpg,00172-5313-60_BC27DE7E,172,5313,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3067.jpg,00172-5313-60_BC27DE7E,00172-5313-60
3069.jpg,00555-0588-01_77303BA1,555,588,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3069.jpg,00555-0588-01_77303BA1,00555-0588-01
307.jpg,00555-0140-09_EE2B771B,555,140,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/307.jpg,00555-0140-09_EE2B771B,00555-0140-09
3070.jpg,00555-1055-86_E33071D3,555,1055,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3070.jpg,00555-1055-86_E33071D3,00555-1055-86
3071.jpg,00093-4030-01_20271038,93,4030,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3071.jpg,00093-4030-01_20271038,00093-4030-01
3072.jpg,62559-1507-00_8415C24E,62559,1507,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3072.jpg,62559-1507-00_8415C24E,62559-1507-00
3076.jpg,00093-7303-65_752F3A99,93,7303,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3076.jpg,00093-7303-65_752F3A99,00093-7303-65
3077.jpg,00172-4285-60_672DB38D,172,4285,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3077.jpg,00172-4285-60_672DB38D,00172-4285-60
3079.jpg,51285-0087-87_8C2FC64E,51285,87,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3079.jpg,51285-0087-87_8C2FC64E,51285-0087-87
308.jpg,00131-2478-35_B41DDA5E,131,2478,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/308.jpg,00131-2478-35_B41DDA5E,00131-2478-35
3080.jpg,65597-0701-18_AD1DD6FE,65597,701,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3080.jpg,65597-0701-18_AD1DD6FE,65597-0701-18
3081.jpg,00555-9008-67_252F928C,555,9008,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3081.jpg,00555-9008-67_252F928C,00555-9008-67
3082.jpg,60505-0146-00_46292339,60505,146,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3082.jpg,60505-0146-00_46292339,60505-0146-00
3083.jpg,00555-9008-67_292F949C,555,9008,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3083.jpg,00555-9008-67_292F949C,00555-9008-67
3086.jpg,00555-0779-02_42302161,555,779,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3086.jpg,00555-0779-02_42302161,00555-0779-02
3087.jpg,50111-0471-01_18300C00,50111,471,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3087.jpg,50111-0471-01_18300C00,50111-0471-01
3088.jpg,00186-5040-31_FE1D7F6B,186,5040,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3088.jpg,00186-5040-31_FE1D7F6B,00186-5040-31
3089.jpg,00093-7236-56_422B2109,93,7236,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3089.jpg,00093-7236-56_422B2109,00093-7236-56
3090.jpg,00093-0311-01_26211358,93,311,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3090.jpg,00093-0311-01_26211358,00093-0311-01
3092.jpg,51285-0691-02_5F2F2F89,51285,691,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3092.jpg,51285-0691-02_5F2F2F89,51285-0691-02
3095.jpg,00555-0513-02_D92B6CFB,555,513,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3095.jpg,00555-0513-02_D92B6CFB,00555-0513-02
3096.jpg,00527-1311-01_2D2696B4,527,1311,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3096.jpg,00527-1311-01_2D2696B4,00527-1311-01
3098.jpg,51285-0539-02_D13068D3,51285,539,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3098.jpg,51285-0539-02_D13068D3,51285-0539-02
3099.jpg,00074-5182-19_AF1D57AA,74,5182,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3099.jpg,00074-5182-19_AF1D57AA,00074-5182-19
310.jpg,64679-0953-01_6A21B55D,64679,953,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/310.jpg,64679-0953-01_6A21B55D,64679-0953-01
3101.jpg,00093-7223-98_882FC43E,93,7223,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3101.jpg,00093-7223-98_882FC43E,00093-7223-98
3102.jpg,63459-0412-30_8B2D45DA,63459,412,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3102.jpg,63459-0412-30_8B2D45DA,63459-0412-30
3103.jpg,00093-5420-88_8E2BC72E,93,5420,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3103.jpg,00093-5420-88_8E2BC72E,00093-5420-88
3104.jpg,00093-0054-01_7226B965,93,54,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3104.jpg,00093-0054-01_7226B965,00093-0054-01
3105.jpg,41616-0759-83_671DB3BD,41616,759,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3105.jpg,41616-0759-83_671DB3BD,41616-0759-83
3107.jpg,00178-0615-01_581DAC0D,178,615,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3107.jpg,00178-0615-01_581DAC0D,00178-0615-01
3108.jpg,00781-1966-01_B5265AE2,781,1966,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3108.jpg,00781-1966-01_B5265AE2,00781-1966-01
3109.jpg,00093-0752-01_8826C476,93,752,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3109.jpg,00093-0752-01_8826C476,00093-0752-01
311.jpg,00093-7334-01_A929548A,93,7334,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/311.jpg,00093-7334-01_A929548A,00093-7334-01
3110.jpg,55513-0073-30_1B1C8DE4,55513,73,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3110.jpg,55513-0073-30_1B1C8DE4,55513-0073-30
3111.jpg,50111-0901-01_8B3245D2,50111,901,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3111.jpg,50111-0901-01_8B3245D2,50111-0901-01
3117.jpg,00555-9008-67_252F928C,555,9008,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3117.jpg,00555-9008-67_252F928C,00555-9008-67
3118.jpg,50458-0925-50_741B3A59,50458,925,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3118.jpg,50458-0925-50_741B3A59,50458-0925-50
3119.jpg,65862-0054-30_C12160FB,65862,54,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3119.jpg,65862-0054-30_C12160FB,65862-0054-30
312.jpg,00093-2929-01_E52972BB,93,2929,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/312.jpg,00093-2929-01_E52972BB,00093-2929-01
3120.jpg,00093-3127-01_C12DE08F,93,3127,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3120.jpg,00093-3127-01_C12DE08F,00093-3127-01
3121.jpg,00378-2180-01_8F23479A,378,2180,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3121.jpg,00378-2180-01_8F23479A,00378-2180-01
3122.jpg,51672-4042-02_D6156B1B,51672,4042,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3122.jpg,51672-4042-02_D6156B1B,51672-4042-02
3123.jpg,00093-7466-98_A51DD2AE,93,7466,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3123.jpg,00093-7466-98_A51DD2AE,00093-7466-98
3124.jpg,29033-0020-12_BE135F6A,29033,20,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3124.jpg,29033-0020-12_BE135F6A,29033-0020-12
3125.jpg,00093-1041-01_C429E27F,93,1041,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3125.jpg,00093-1041-01_C429E27F,00093-1041-01
3126.jpg,59762-2002-01_E81DF46F,59762,2002,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3126.jpg,59762-2002-01_E81DF46F,59762-2002-01
3128.jpg,00093-7219-06_72293959,93,7219,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3128.jpg,00093-7219-06_72293959,00093-7219-06
313.jpg,00093-0983-01_7A29BD5D,93,983,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/313.jpg,00093-0983-01_7A29BD5D,00093-0983-01
3130.jpg,00143-1241-01_B323599A,143,1241,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3130.jpg,00143-1241-01_B323599A,00143-1241-01
3131.jpg,42043-0190-04_6D1DB6BD,42043,190,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3131.jpg,42043-0190-04_6D1DB6BD,42043-0190-04
3132.jpg,00555-0323-02_E72B73EB,555,323,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3132.jpg,00555-0323-02_E72B73EB,00555-0323-02
3133.jpg,63304-0830-90_E91C7493,63304,830,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3133.jpg,63304-0830-90_E91C7493,63304-0830-90
3134.jpg,00173-0759-60_F219797B,173,759,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3134.jpg,00173-0759-60_F219797B,00173-0759-60
3136.jpg,00093-7772-01_242D1278,93,7772,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3136.jpg,00093-7772-01_242D1278,00093-7772-01
3137.jpg,59762-5011-01_1D230EC8,59762,5011,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3137.jpg,59762-5011-01_1D230EC8,59762-5011-01
3139.jpg,51285-0524-02_582F2C29,51285,524,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3139.jpg,51285-0524-02_582F2C29,51285-0524-02
314.jpg,00093-7381-01_512928D9,93,7381,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/314.jpg,00093-7381-01_512928D9,00093-7381-01
3140.jpg,00555-0211-10_C32B61BB,555,211,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3140.jpg,00555-0211-10_C32B61BB,00555-0211-10
3141.jpg,00093-7443-56_052702B8,93,7443,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3141.jpg,00093-7443-56_052702B8,00093-7443-56
3142.jpg,00555-9027-42_F72F7BDB,555,9027,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3142.jpg,00555-9027-42_F72F7BDB,00555-9027-42
3144.jpg,00093-3147-01_24231258,93,3147,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3144.jpg,00093-3147-01_24231258,00093-3147-01
3145.jpg,00527-1413-01_F420FA37,527,1413,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3145.jpg,00527-1413-01_F420FA37,00527-1413-01
3148.jpg,00093-5213-01_632BB1FD,93,5213,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3148.jpg,00093-5213-01_632BB1FD,00093-5213-01
3149.jpg,50111-0483-01_333019E0,50111,483,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3149.jpg,50111-0483-01_333019E0,50111-0483-01
3151.jpg,00555-0779-02_42302161,555,779,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3151.jpg,00555-0779-02_42302161,00555-0779-02
3152.jpg,00093-1026-06_8129C0EE,93,1026,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3152.jpg,00093-1026-06_8129C0EE,00093-1026-06
3153.jpg,00603-3741-21_DD22EEE7,603,3741,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3153.jpg,00603-3741-21_DD22EEE7,00603-3741-21
3154.jpg,00093-1006-01_D729EBDF,93,1006,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3154.jpg,00093-1006-01_D729EBDF,00093-1006-01
3155.jpg,00228-2127-10_5321A9ED,228,2127,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3155.jpg,00228-2127-10_5321A9ED,00228-2127-10
3159.jpg,00093-7366-56_B12FD8DE,93,7366,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3159.jpg,00093-7366-56_B12FD8DE,00093-7366-56
316.jpg,00093-0058-01_00280060,93,58,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/316.jpg,00093-0058-01_00280060,00093-0058-01
3161.jpg,54092-0189-81_381B9C6C,54092,189,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3161.jpg,54092-0189-81_381B9C6C,54092-0189-81
3162.jpg,00555-9028-58_642FB23D,555,9028,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3162.jpg,00555-9028-58_642FB23D,00555-9028-58
3163.jpg,00172-2907-60_AA26D556,172,2907,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3163.jpg,00172-2907-60_AA26D556,00172-2907-60
3165.jpg,59762-5011-01_1D230EC8,59762,5011,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3165.jpg,59762-5011-01_1D230EC8,59762-5011-01
3167.jpg,00093-7382-01_64293269,93,7382,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3167.jpg,00093-7382-01_64293269,00093-7382-01
3169.jpg,63459-0404-30_A72D538A,63459,404,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3169.jpg,63459-0404-30_A72D538A,63459-0404-30
317.jpg,00378-1811-01_5123A8BD,378,1811,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/317.jpg,00378-1811-01_5123A8BD,00378-1811-01
3171.jpg,00093-3127-01_C12DE08F,93,3127,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3171.jpg,00093-3127-01_C12DE08F,00093-3127-01
3173.jpg,00173-0758-60_E019704B,173,758,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3173.jpg,00173-0758-60_E019704B,00173-0758-60
3176.jpg,00172-3649-60_A126D0D6,172,3649,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3176.jpg,00172-3649-60_A126D0D6,00172-3649-60
3177.jpg,00093-7247-06_7329B9CD,93,7247,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/3177.jpg,00093-7247-06_7329B9CD,00093-7247-06
3178.jpg,00555-0917-09_312018D0,555,917,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/3178.jpg,00555-0917-09_312018D0,00555-0917-09
